date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:29	67885/67885	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:28%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=702&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail7a8c.html	(from )
17:20:35	59830/59830	---M--	200	added ('OK')	image/jpeg	etag:%224e8052-e9b6-57514ed6%22	http://www.tao2korea.com/mall/shop_image/201606/00(6).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(6).jpg	(from )
17:20:37	77576/77576	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:35%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=701&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailb6d8.html	(from )
17:20:37	75537/75537	---M--	200	added ('OK')	image/jpeg	etag:%224e8055-12711-57529038%22	http://www.tao2korea.com/mall/shop_image/201606/00(9).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(9).jpg	(from )
17:20:38	53707/53707	---M--	200	added ('OK')	image/jpeg	etag:%224d4125-d1cb-574bf2fd%22	http://www.tao2korea.com/mall/shop_image/201605/00(43).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(43).jpg	(from )
17:20:38	65954/65954	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:37%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=700&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail6ecd.html	(from )
17:20:40	70351/70351	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:39%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=699&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detaila684.html	(from )
17:20:43	98631/98631	---M--	200	added ('OK')	image/jpeg	etag:%224e803f-18147-574fe66b%22	http://www.tao2korea.com/mall/shop_image/201606/00.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00.jpg	(from )
17:20:45	69288/69288	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:43%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=755&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail4eb0.html	(from )
17:20:49	70653/70653	---M--	200	added ('OK')	image/jpeg	etag:%224d4122-113fd-574be64c%22	http://www.tao2korea.com/mall/shop_image/201605/00(40).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(40).jpg	(from )
17:20:50	59040/59040	---M--	200	added ('OK')	image/jpeg	etag:%224d4119-e6a0-57431a1d%22	http://www.tao2korea.com/mall/shop_image/201605/00(34).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(34).jpg	(from )
17:20:50	67672/67672	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:49%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=750&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailfcf0.html	(from )
17:20:52	69350/69350	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:50%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=733&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail0028.html	(from )
17:20:53	90842/90842	---M--	200	added ('OK')	image/jpeg	etag:%224d411c-162da-5743e516%22	http://www.tao2korea.com/mall/shop_image/201605/00(37).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(37).jpg	(from )
17:20:55	72361/72361	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:54%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=732&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail4e71.html	(from )
17:20:56	35328/35328	---M--	200	added ('OK')	image/jpeg	etag:%22b40035-8a00-578b3561%22	http://www.tao2korea.com/mall/shop_image/201607/01(18).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201607/01(18).jpg	(from )
17:20:57	70250/70250	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:56%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=726&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail8c81.html	(from )
17:20:57	32401/32401	---M--	200	added ('OK')	image/jpeg	etag:%224e8034-7e91-57723282%22	http://www.tao2korea.com/mall/shop_image/201606/01(17).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/01(17).jpg	(from )
17:20:59	70907/70907	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:58%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=725&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detaile6f1.html	(from )
17:20:59	24172/24172	---M--	200	added ('OK')	image/jpeg	etag:%224e8031-5e6c-57723197%22	http://www.tao2korea.com/mall/shop_image/201606/01(14).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/01(14).jpg	(from )
17:21:01	68756/68756	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:20:59%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=723&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail668f.html	(from )
17:21:06	32437/32437	---M--	200	added ('OK')	image/jpeg	etag:%224e8005-7eb5-57665dee%22	http://www.tao2korea.com/mall/shop_image/201606/01.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/01.jpg	(from )
17:21:08	75323/75323	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:06%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=721&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail5352.html	(from )
17:21:12	161067/161067	---M--	200	added ('OK')	image/jpeg	etag:%22b402b7-2752b-57909d13%22	http://www.tao2korea.com/mall/shop_image/201607/01(30).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201607/01(30).jpg	(from )
17:21:12	27418/27418	---M--	200	added ('OK')	image/jpeg	etag:%224e807f-6b1a-5762826b%22	http://www.tao2korea.com/mall/shop_image/201606/00(51).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(51).jpg	(from )
17:21:13	75164/75164	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:12%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=720&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail2f18.html	(from )
17:21:13	94542/94542	---M--	200	added ('OK')	image/jpeg	etag:%224e8014-1714e-576bbbfa%22	http://www.tao2korea.com/mall/shop_image/201606/01(5).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/01(5).jpg	(from )
17:21:15	83585/83585	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:13%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=717&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail866c.html	(from )
17:21:16	69047/69047	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:15%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=712&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailaa80.html	(from )
17:21:20	19398/19398	---M--	200	added ('OK')	image/jpeg	etag:%224e8061-4bc6-575674c0%22	http://www.tao2korea.com/mall/shop_image/201606/00(21).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(21).jpg	(from )
17:21:20	46582/46582	---M--	200	added ('OK')	image/jpeg	etag:%224e807c-b5f6-576278ee%22	http://www.tao2korea.com/mall/shop_image/201606/00(48).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(48).jpg	(from )
17:21:21	76596/76596	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:20%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=710&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail2b4c.html	(from )
17:21:22	74574/74574	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:21%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=709&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail95ff.html	(from )
17:21:24	61852/61852	---M--	200	added ('OK')	image/jpeg	etag:%224e8070-f19c-575eb677%22	http://www.tao2korea.com/mall/shop_image/201606/00(36).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(36).jpg	(from )
17:21:26	87419/87419	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:24%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=704&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail5a68.html	(from )
17:21:30	55213/55213	---M--	200	added ('OK')	image/jpeg	etag:%224e805b-d7ad-5753f805%22	http://www.tao2korea.com/mall/shop_image/201606/00(15).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(15).jpg	(from )
17:21:31	70140/70140	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:30%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=689&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail48d3.html	(from )
17:21:34	69393/69393	---M--	200	added ('OK')	image/jpeg	etag:%224e8058-10f11-5753d123%22	http://www.tao2korea.com/mall/shop_image/201606/00(12).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(12).jpg	(from )
17:21:36	78353/78353	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:34%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=685&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail02bf.html	(from )
17:21:36	63150/63150	---M--	200	added ('OK')	image/jpeg	etag:%224d4128-f6ae-574d429c%22	http://www.tao2korea.com/mall/shop_image/201605/00(46).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(46).jpg	(from )
17:21:38	78448/78448	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:37%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=670&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail13f8.html	(from )
17:21:42	67144/67144	---M--	200	added ('OK')	image/jpeg	etag:%224d40fd-10648-57346712%22	http://www.tao2korea.com/mall/shop_image/201605/00(21).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(21).jpg	(from )
17:21:44	74615/74615	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:43%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=669&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail054e.html	(from )
17:21:48	72415/72415	---M--	200	added ('OK')	image/jpeg	etag:%224d40f0-11adf-573303e4%22	http://www.tao2korea.com/mall/shop_image/201605/00(12).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201605/00(12).jpg	(from )
17:21:49	73346/73346	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:48%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=754&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailec2f.html	(from )
17:21:50	71128/71128	---M--	200	added ('OK')	image/jpeg	etag:%221c5405e-115d8-571cca4f%22	http://www.tao2korea.com/mall/shop_image/201604/00(33).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201604/00(33).jpg	(from )
17:21:51	71818/71818	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:50%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=727&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail123b.html	(from )
17:21:53	51764/51764	---M--	200	added ('OK')	image/jpeg	etag:%221c5405b-ca34-571b8475%22	http://www.tao2korea.com/mall/shop_image/201604/00(30).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201604/00(30).jpg	(from )
17:21:54	73655/73655	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:53%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=715&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailad41.html	(from )
17:21:56	40027/40027	---M--	200	added ('OK')	image/jpeg	etag:%22b40865-9c5b-57908792%22	http://www.tao2korea.com/mall/shop_image/201607/01(27).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201607/01(27).jpg	(from )
17:21:58	75717/75717	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:56%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=643&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailb48e.html	(from )
17:21:58	20389/20389	---M--	200	added ('OK')	image/jpeg	etag:%224e806a-4fa5-5757eec4%22	http://www.tao2korea.com/mall/shop_image/201606/00(30).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(30).jpg	(from )
17:22:00	74414/74414	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:21:58%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=567&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailf89b.html	(from )
17:22:01	57127/57127	---M--	200	added ('OK')	image/jpeg	etag:%224e8029-df27-576bc492%22	http://www.tao2korea.com/mall/shop_image/201606/01(8).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/01(8).jpg	(from )
17:22:02	83796/83796	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:01%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=326&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail962b.html	(from )
17:22:04	71263/71263	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:03%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=322&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail9c88.html	(from )
17:22:07	403354/403354	---M--	200	added ('OK')	image/jpeg	etag:%224e800b-6279a-5767f475%22	http://www.tao2korea.com/mall/shop_image/201606/01(3).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/01(3).jpg	(from )
17:22:08	81262/81262	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:07%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=250&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail83d5.html	(from )
17:22:10	37751/37751	---M--	200	added ('OK')	image/jpeg	etag:%22f40446-9377-55488e83%22	http://www.tao2korea.com/mall/shop_image/201505/360%EF%B8%3F20150108012114329.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201505/360ï¸_20150108012114329.jpg	(from )
17:22:12	75097/75097	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:10%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=210&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailcf10.html	(from )
17:22:14	75086/75086	---M--	200	added ('OK')	image/jpeg	etag:%22f404db-1254e-554f5cd4%22	http://www.tao2korea.com/mall/shop_image/201505/360%EF%B8%3F20150510221926671.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201505/360ï¸_20150510221926671.jpg	(from )
17:22:14	35166/35166	---M--	200	added ('OK')	image/jpeg	etag:%2245c5ac-895e-552643a6%22	http://www.tao2korea.com/mall/shop_image/201504/360%EF%B8%3F20150409170507253.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201504/360ï¸_20150409170507253.jpg	(from )
17:22:15	98582/98582	---M--	200	added ('OK')	image/jpeg	etag:%221e3012c-18116-56f0ec0c%22	http://www.tao2korea.com/mall/shop_image/201603/00(52).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201603/00(52).jpg	(from )
17:22:16	79509/79509	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:14%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=208&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail16f6.html	(from )
17:22:16	82860/82860	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:15%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=204&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail5562.html	(from )
17:22:18	86765/86765	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:17%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=53&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail5af1.html	(from )
17:22:18	37751/37751	---M--	200	added ('OK')	image/jpeg	etag:%22314b27-9377-5518168e%22	http://www.tao2korea.com/mall/shop_image/201503/360%EF%B8%3F20150108012114329(3).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201503/360ï¸_20150108012114329(3).jpg	(from )
17:22:20	77800/77800	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:19%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=52&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail6295.html	(from )
17:22:21	27580/27580	---M--	200	added ('OK')	image/jpeg	etag:%22314a33-6bbc-55169ff5%22	http://www.tao2korea.com/mall/shop_image/201503/360%EF%B8%3F20150328212607562.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201503/360ï¸_20150328212607562.jpg	(from )
17:22:22	20813/20813	---M--	200	added ('OK')	image/jpeg	etag:%22314a9a-514d-55080bc1%22	http://www.tao2korea.com/mall/shop_image/201503/360%EF%B8%3F20141227204514803.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201503/360ï¸_20141227204514803.jpg	(from )
17:22:22	41780/41780	---M--	200	added ('OK')	image/jpeg	etag:%223149f6-a334-55179812%22	http://www.tao2korea.com/mall/shop_image/201503/360%EF%B8%3F20150329150130177.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201503/360ï¸_20150329150130177.jpg	(from )
17:22:22	79403/79403	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:21%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=51&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail9686.html	(from )
17:22:22	2472/2472	---M--	200	added ('OK')	image/gif	etag:%22460350-9a8-4d84ce7c%22	http://www.tao2korea.com/mall/image/icon_goods_2.gif	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/image/icon_goods_2.gif	(from )
17:22:24	74421/74421	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:22%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=706&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail8b40.html	(from )
17:22:25	73934/73934	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:24%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=660&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailb1ec.html	(from )
17:22:26	23231/23231	---M--	200	added ('OK')	image/jpeg	etag:%223149e9-5abf-55080967%22	http://www.tao2korea.com/mall/shop_image/201503/360%EF%B8%3F20150108013130212.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201503/360ï¸_20150108013130212.jpg	(from )
17:22:26	37751/37751	---M--	200	added ('OK')	image/jpeg	etag:%22314cc7-9377-55080abd%22	http://www.tao2korea.com/mall/shop_image/201503/360%EF%B8%3F20150108012114329.jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201503/360ï¸_20150108012114329.jpg	(from )
17:22:27	75757/75757	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:26%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=648&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail03db.html	(from )
17:22:29	74121/74121	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:27%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=640&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail9050.html	(from )
17:22:29	38813/38813	---M--	200	added ('OK')	image/jpeg	etag:%224e8042-979d-575007e1%22	http://www.tao2korea.com/mall/shop_image/201606/00(3).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201606/00(3).jpg	(from )
17:22:31	74938/74938	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:30%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=635&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail3e89.html	(from )
17:22:31	31949/31949	---M--	200	added ('OK')	image/jpeg	etag:%221c54a8a-7ccd-5703f3d0%22	http://www.tao2korea.com/mall/shop_image/201604/00(10).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201604/00(10).jpg	(from )
17:22:33	78416/78416	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:31%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=589&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail7e94.html	(from )
17:22:36	45084/45084	---M--	200	added ('OK')	image/jpeg	etag:%221e30119-b01c-56ee4827%22	http://www.tao2korea.com/mall/shop_image/201603/00(45).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201603/00(45).jpg	(from )
17:22:38	82826/82826	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:37%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=581&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail4b2c.html	(from )
17:22:40	42389/42389	---M--	200	added ('OK')	image/jpeg	etag:%221c786fe-a595-569b4343%22	http://www.tao2korea.com/mall/shop_image/201601/00(17).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201601/00(17).jpg	(from )
17:22:41	85441/85441	---M--	200	added ('OK')	image/jpeg	etag:%221e30137-14dc1-56f53caa%22	http://www.tao2korea.com/mall/shop_image/201603/00(59).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201603/00(59).jpg	(from )
17:22:41	77727/77727	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:40%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=574&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detailc48a.html	(from )
17:22:43	76957/76957	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:42%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=571&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail6617.html	(from )
17:22:46	45548/45548	---M--	200	added ('OK')	image/jpeg	etag:%22170c90e-b1ec-568a763f%22	http://www.tao2korea.com/mall/shop_image/201601/00(2).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201601/00(2).jpg	(from )
17:22:46	90091/90091	---M--	200	added ('OK')	image/jpeg	etag:%221e30025-15feb-56e68693%22	http://www.tao2korea.com/mall/shop_image/201603/00(36).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201603/00(36).jpg	(from )
17:22:47	77461/77461	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:46%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=531&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail2036.html	(from )
17:22:48	39634/39634	---M--	200	added ('OK')	image/jpeg	etag:%2219b8008-9ad2-5674f723%22	http://www.tao2korea.com/mall/shop_image/201512/00(9).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201512/00(9).jpg	(from )
17:22:48	77216/77216	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:47%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=529&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detail35ac.html	(from )
17:22:50	81692/81692	---MC-	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202016%2008:22:49%20GMT	http://www.tao2korea.com/mall/m_mall_detail.php?ps_ctid=&ps_goid=503&ps_page=	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/m_mall_detaile118.html	(from )
17:22:50	41732/41732	---M--	200	added ('OK')	image/jpeg	etag:%2219b88a3-a304-566ebf71%22	http://www.tao2korea.com/mall/shop_image/201512/00(3).jpg	C:/My%20Web%20Sites/test/www.tao2korea.com/mall/shop_image/201512/00(3).jpg	(from )
